customer_id,customer_name,segment,lifetime_orders,lifetime_value,lifetime_profit,lifetime_units,avg_discount,first_order,last_order,distinct_products,avg_order_value,profit_margin,tenure_days,recency_days,is_repeat,is_high_value,r_score,f_score,m_score,rfm_score,rfm_segment
JS-15940,Joni Sundaresam,Home Office,5,469.169,-327.9336,37,0.3375,2015-05-03,2017-09-23,8,93.8338,-69.89668967898561,874,464,True,False,1,2,1,4,At Risk
EC-14050,Erin Creighton,Consumer,5,461.914,96.4256,37,0.09999999999999999,2015-12-17,2018-11-07,7,92.3828,20.875227856267617,1056,54,True,False,4,2,1,7,Potential
KM-16660,Khloe Miller,Consumer,5,453.538,91.1391,30,0.044444444444444446,2015-12-22,2018-12-15,9,90.7076,20.095140870224764,1089,16,True,False,5,2,1,8,Potential
KW-16570,Kelly Williams,Consumer,4,449.096,107.92699999999999,22,0.04,2015-09-30,2016-11-20,5,112.274,24.032055507063077,417,771,True,False,1,1,1,3,At Risk
TT-21265,Tim Taslimi,Corporate,3,439.5,93.9162,8,0.0,2016-08-15,2017-11-19,3,146.5,21.36887372013652,461,407,True,False,1,1,1,3,At Risk
ST-20530,Shui Tom,Consumer,7,433.34000000000003,84.4419,33,0.20000000000000004,2015-02-14,2018-08-27,12,61.90571428571429,19.486292518576636,1290,126,True,False,2,4,1,7,Potential
VG-21805,Vivek Grady,Corporate,5,427.372,-52.333,16,0.10000000000000002,2015-09-22,2018-03-19,6,85.4744,-12.245303857061295,909,287,True,False,1,3,1,5,At Risk
SS-20590,Sonia Sunley,Consumer,6,418.49,135.5401,17,0.0,2015-08-05,2017-10-24,9,69.74833333333333,32.38789457334703,811,433,True,False,1,3,1,5,At Risk
BT-11485,Brad Thomas,Home Office,2,415.19599999999997,126.8694,11,0.06666666666666667,2016-12-27,2017-03-11,3,207.59799999999998,30.556508251524583,74,660,True,False,1,1,1,3,At Risk
MH-17440,Mark Haberlin,Corporate,4,400.016,61.428599999999996,25,0.07777777777777778,2015-02-04,2017-12-19,9,100.004,15.356535738570457,1049,377,True,False,1,2,1,4,At Risk
BW-11065,Barry Weirich,Consumer,3,385.516,-58.28659999999999,8,0.13333333333333333,2015-05-25,2018-06-01,3,128.50533333333334,-15.119113084800627,1103,213,True,False,2,1,1,4,At Risk
JD-16015,Joy Daniels,Consumer,6,385.43,26.7605,39,0.3090909090909091,2015-10-04,2018-09-09,11,64.23833333333333,6.943024673741016,1071,113,True,False,2,3,1,6,At Risk
JK-15325,Jason Klamczynski,Corporate,3,383.812,55.32769999999999,15,0.1,2015-11-21,2018-03-18,4,127.93733333333334,14.415312705178573,848,288,True,False,1,1,1,3,At Risk
VM-21835,Vivian Mathis,Consumer,5,380.69,116.6373,25,0.11249999999999999,2015-03-22,2018-09-04,8,76.138,30.638393443484198,1262,118,True,False,2,3,1,6,At Risk
NF-18475,Neil Franz̦sisch,Home Office,4,377.16200000000003,85.92779999999999,13,0.25,2015-03-14,2017-07-23,4,94.29050000000001,22.78272996749407,862,526,True,False,1,2,1,4,At Risk
MS-17830,Melanie Seite,Consumer,4,370.348,19.431199999999997,14,0.18,2015-01-09,2017-10-04,5,92.587,5.246740903150549,999,453,True,False,1,2,1,4,At Risk
LS-17230,Lycoris Saunders,Consumer,3,368.88000000000005,39.1952,16,0.11666666666666665,2015-01-06,2016-11-14,6,122.96000000000002,10.625460854478419,678,777,True,False,1,1,1,3,At Risk
AG-10300,Aleksandra Gannaway,Corporate,4,367.548,59.288399999999996,16,0.08,2015-04-26,2018-09-03,5,91.887,16.13079108034869,1226,119,True,False,2,1,1,4,At Risk
EM-14200,Evan Minnotte,Home Office,3,366.822,21.7721,13,0.125,2016-12-20,2018-07-25,4,122.274,5.935331032489872,582,159,True,False,2,1,1,4,At Risk
HJ-14875,Heather Jas,Home Office,5,358.1,98.6548,21,0.10000000000000002,2016-04-13,2018-08-26,6,71.62,27.54951130969003,865,127,True,False,2,2,1,5,At Risk
DW-13540,Don Weiss,Consumer,5,344.08,69.6672,21,0.17777777777777778,2017-02-27,2018-09-23,9,68.816,20.24738432922576,573,99,True,False,3,2,1,6,At Risk
LT-16765,Larry Tron,Consumer,3,329.876,59.036,8,0.13333333333333333,2015-09-01,2018-12-04,3,109.95866666666666,17.896421685724334,1190,27,True,False,5,1,1,7,Potential
BD-11560,Brendan Dodson,Home Office,2,320.54,116.714,11,0.0,2016-05-30,2018-03-27,4,160.27,36.411680289511445,666,279,True,False,1,1,1,3,At Risk
LH-17020,Lisa Hazard,Consumer,4,318.239,-242.73989999999998,34,0.4666666666666666,2015-09-08,2018-05-05,6,79.55975,-76.2759749747831,970,240,True,False,1,1,1,3,At Risk
JH-15430,Jennifer Halladay,Consumer,4,309.281,-24.077100000000005,29,0.31428571428571433,2015-02-24,2018-12-25,7,77.32025,-7.784862309679548,1400,6,True,False,5,1,1,7,Potential
JM-15580,Jill Matthias,Consumer,5,303.948,113.1204,26,0.1142857142857143,2017-04-14,2018-12-30,7,60.78959999999999,37.21702396462553,625,1,True,False,5,2,1,8,Potential
CM-12445,Chuck Magee,Consumer,3,287.99,64.4296,32,0.07777777777777778,2015-06-09,2017-10-20,9,95.99666666666667,22.37216570019792,864,437,True,False,1,1,1,3,At Risk
LH-16750,Larry Hughes,Consumer,3,287.426,12.627699999999999,12,0.3666666666666667,2015-09-21,2018-08-01,3,95.80866666666667,4.393374294601045,1045,152,True,False,2,1,1,4,At Risk
SC-20845,Sung Chung,Consumer,2,280.632,31.1757,13,0.2,2017-11-11,2018-08-21,4,140.316,11.109103737278714,283,132,True,False,2,1,1,4,At Risk
SC-20800,Stuart Calhoun,Consumer,4,279.25600000000003,51.8252,11,0.12000000000000002,2016-12-11,2018-11-30,5,69.81400000000001,18.558312086401006,719,31,True,False,4,2,1,7,Potential
NB-18580,Nicole Brennan,Corporate,2,273.87199999999996,24.788800000000002,7,0.1,2015-09-26,2015-10-22,2,136.93599999999998,9.05123561371736,26,1166,True,False,1,1,1,3,At Risk
BF-11080,Bart Folk,Consumer,3,272.95,110.9272,29,0.0,2015-11-28,2018-12-05,6,90.98333333333333,40.6401172375893,1103,26,True,False,5,1,1,7,Potential
DD-13570,Dorothy Dickinson,Consumer,6,269.542,36.4344,33,0.24444444444444446,2015-03-31,2018-11-19,9,44.92366666666666,13.517151315935921,1329,42,True,False,4,3,1,8,Potential
BN-11470,Brad Norvell,Corporate,4,265.296,36.6131,15,0.16666666666666666,2015-09-12,2018-12-06,6,66.324,13.800848863156626,1181,25,True,False,5,1,1,7,Potential
AR-10510,Andrew Roberts,Consumer,5,264.86400000000003,43.6695,33,0.21428571428571427,2015-05-02,2018-12-16,7,52.97280000000001,16.487518122508153,1324,15,True,False,5,2,1,8,Potential
HD-14785,Harold Dahlen,Home Office,3,251.36,-135.87599999999998,31,0.3,2015-05-11,2016-11-22,7,83.78666666666668,-54.0563335455124,561,769,True,False,1,1,1,3,At Risk
SM-20005,Sally Matthias,Consumer,4,244.49399999999997,-26.5927,26,0.26666666666666666,2015-11-23,2017-11-04,6,61.12349999999999,-10.876626829288245,712,422,True,False,1,2,1,4,At Risk
PL-18925,Paul Lucas,Home Office,5,239.481,-0.7527000000000026,29,0.25,2015-11-01,2018-12-15,8,47.8962,-0.31430468387888916,1140,16,True,False,5,2,1,8,Potential
GP-14740,Guy Phonely,Corporate,2,236.53,31.837600000000002,21,0.13999999999999999,2015-04-06,2016-11-26,5,118.265,13.460279879930665,600,765,True,False,1,1,1,3,At Risk
EM-14065,Erin Mull,Consumer,4,228.99,40.15459999999999,22,0.25,2015-07-22,2018-11-13,6,57.2475,17.535525568802125,1210,48,True,False,4,1,1,6,At Risk
GT-14755,Guy Thornton,Consumer,4,226.436,-6.139200000000002,23,0.2,2016-02-18,2018-11-26,7,56.609,-2.711229663127772,1012,35,True,False,4,1,1,6,At Risk
RB-19645,Robert Barroso,Corporate,5,221.084,72.679,29,0.14285714285714285,2015-08-23,2017-03-22,7,44.2168,32.87393027084728,577,649,True,False,1,2,1,4,At Risk
HH-15010,Hilary Holden,Corporate,2,218.668,86.7342,20,0.03333333333333333,2015-08-29,2018-10-19,6,109.334,39.66478862933763,1147,73,True,False,3,1,1,5,At Risk
AG-10390,Allen Goldenen,Consumer,5,200.945,69.2784,33,0.22499999999999998,2015-04-19,2018-09-07,8,40.189,34.47629948493369,1237,115,True,False,2,2,1,5,At Risk
JJ-15760,Joel Jenkins,Home Office,2,195.0,34.449200000000005,11,0.06666666666666667,2016-10-05,2016-12-08,3,97.5,17.666256410256413,64,753,True,False,1,1,1,3,At Risk
AG-10765,Anthony Garverick,Home Office,4,170.584,-8.431000000000001,20,0.45999999999999996,2015-09-17,2018-10-14,5,42.646,-4.942433053510294,1123,78,True,False,3,1,1,5,At Risk
ML-18265,Muhammed Lee,Consumer,2,162.232,42.6648,7,0.06666666666666667,2016-05-31,2018-09-21,3,81.116,26.29863405493367,843,101,True,False,3,1,1,5,At Risk
AO-10810,Anthony O'Donnell,Corporate,1,161.28,12.096,2,0.2,2017-08-16,2017-08-16,1,161.28,7.5,0,502,False,False,1,1,1,3,At Risk
PT-19090,Pete Takahito,Consumer,4,160.572,-20.0508,19,0.37142857142857144,2015-09-12,2018-10-20,7,40.143,-12.487108586802181,1134,72,True,False,3,2,1,6,At Risk
DA-13450,Dianna Arnett,Home Office,4,156.76,56.7904,27,0.125,2015-04-25,2018-01-12,8,39.19,36.22760908394999,993,353,True,False,1,1,1,3,At Risk
MO-17950,Michael Oakman,Consumer,2,154.288,-82.0074,14,0.35000000000000003,2016-04-02,2018-07-03,4,77.144,-53.1521570050814,822,181,True,False,2,1,1,4,At Risk
GH-14665,Greg Hansen,Consumer,2,146.94080000000002,-5.810200000000001,9,0.24,2016-11-17,2018-12-28,3,73.47040000000001,-3.954109410048128,771,3,True,False,5,1,1,7,Potential
PB-19210,Phillip Breyer,Corporate,2,132.738,21.897000000000002,10,0.1,2015-11-23,2017-02-11,2,66.369,16.496406454820775,446,688,True,False,1,1,1,3,At Risk
BO-11425,Bobby Odegard,Consumer,2,130.83,59.4522,7,0.0,2016-09-10,2018-10-16,2,65.415,45.442329740885114,766,76,True,False,3,1,1,5,At Risk
EL-13735,Ed Ludwig,Home Office,2,124.28,27.1154,9,0.0,2017-04-22,2018-10-14,2,62.14,21.817991631799163,540,78,True,False,3,1,1,5,At Risk
CC-12550,Clay Cheatham,Consumer,3,113.832,33.870599999999996,14,0.15000000000000002,2018-06-15,2018-12-03,4,37.943999999999996,29.754901960784313,171,28,True,False,4,1,1,6,At Risk
RM-19750,Roland Murray,Consumer,1,98.35,28.6879,4,0.0,2018-03-06,2018-03-06,2,98.35,29.169191662430098,0,300,False,False,1,1,1,3,At Risk
KS-16300,Karen Seio,Corporate,3,88.472,0.11099999999999888,10,0.275,2016-01-13,2018-03-10,4,29.490666666666666,0.12546342345600742,787,296,True,False,1,1,1,3,At Risk
AR-10570,Anemone Ratner,Consumer,1,88.15,32.633,6,0.0,2017-07-14,2017-07-14,2,88.15,37.01985252410664,0,535,False,False,1,1,1,3,At Risk
FW-14395,Fred Wasserman,Corporate,3,79.75,23.491300000000003,9,0.0,2016-03-22,2018-01-02,3,26.583333333333332,29.456175548589346,651,363,True,False,1,1,1,3,At Risk
JC-15340,Jasper Cacioppo,Consumer,4,71.263,-0.35560000000000036,12,0.22499999999999998,2015-01-28,2018-09-07,4,17.81575,-0.498996674291007,1318,115,True,False,2,1,1,4,At Risk
AS-10135,Adrian Shami,Home Office,2,58.82,21.8496,9,0.06666666666666667,2017-11-13,2018-11-19,3,29.41,37.146548792927575,371,42,True,False,4,1,1,6,At Risk
LB-16735,Larry Blacks,Consumer,3,50.188,18.6507,12,0.26666666666666666,2017-07-25,2018-11-12,3,16.729333333333333,37.16167211285566,475,49,True,False,4,1,1,6,At Risk
RE-19405,Ricardo Emerson,Consumer,1,48.36,6.045,5,0.2,2015-12-29,2015-12-29,1,48.36,12.5,0,1098,False,False,1,1,1,3,At Risk
SG-20890,Susan Gilcrest,Corporate,3,47.946,-3.7073,17,0.4,2015-03-30,2018-05-18,5,15.982,-7.73224043715847,1145,227,True,False,1,1,1,3,At Risk
RS-19870,Roy Skaria,Home Office,2,22.328,9.5838,10,0.06666666666666667,2017-06-07,2018-12-11,3,11.164,42.92278753135077,552,20,True,False,5,1,1,7,Potential
MG-18205,Mitch Gastineau,Corporate,1,16.739,-1.2453,8,0.44999999999999996,2018-04-10,2018-04-10,2,16.739,-7.439512515681941,0,265,False,False,1,1,1,3,At Risk
CJ-11875,Carl Jackson,Corporate,1,16.52,1.652,5,0.2,2017-12-30,2017-12-30,1,16.52,10.0,0,366,False,False,1,1,1,3,At Risk
LD-16855,Lela Donovan,Corporate,1,5.304,0.4641,3,0.2,2017-06-26,2017-06-26,1,5.304,8.75,0,553,False,False,1,1,1,3,At Risk
TS-21085,Thais Sissman,Consumer,2,4.833,-3.3156,4,0.7,2016-07-19,2018-01-07,2,2.4165,-68.60335195530726,537,358,True,False,1,1,1,3,At Risk
